projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity,dissolvedOxygen
11,161,parrot-phelan,canal trap box,2018-01-22T08:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,5,6.69999980926514,NA
11,162,parrot-phelan,canal trap box,2018-01-23T08:50:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,7,8.64999961853027,NA
11,163,parrot-phelan,pp rst,2018-01-23T08:10:47Z,continue trapping,processed fish,trap functioning normally,NA,3339,2.09999990463257,2.09999990463257,Yes,NA,0.300000011920929,7,8.64999961853027,NA
11,164,parrot-phelan,pp rst,2018-01-24T12:15:47Z,continue trapping,processed fish,trap functioning normally,NA,3373,2,2,Yes,NA,0.400000005960464,9,6.28999996185303,NA
11,165,parrot-phelan,canal trap box,2018-01-24T12:30:43Z,end trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,9,6.28999996185303,NA
11,166,parrot-phelan,pp rst,2018-01-25T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2406,3.59999990463257,3.59999990463257,Yes,NA,0.400000005960464,6,14.3000001907349,NA
11,167,parrot-phelan,canal trap box,2018-01-26T08:30:43Z,start trap & begin trapping,n/a; not a sampling visit,trap not in service,NA,NA,NA,NA,Yes,NA,NA,5,9.98999977111816,NA
11,168,parrot-phelan,pp rst,2018-01-26T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,4220,2.79999995231628,2.79999995231628,Yes,NA,0.400000005960464,5,9.98999977111816,NA
11,169,parrot-phelan,pp rst,2018-01-27T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3862,2.59999990463257,2.59999990463257,Yes,NA,NA,NA,NA,NA
11,170,parrot-phelan,canal trap box,2018-01-27T09:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,6,8.38000011444092,NA
11,171,parrot-phelan,canal trap box,2018-01-28T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,6,7.03999996185303,NA
11,172,parrot-phelan,pp rst,2018-01-28T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3644,2.59999990463257,2.40000009536743,Yes,NA,0.600000023841858,6,7.03999996185303,NA
11,173,parrot-phelan,pp rst,2018-01-29T08:30:47Z,unplanned restart,processed fish,trap stopped functioning,2060,NA,0,3.5,Yes,NA,0.899999976158142,4,7.19999980926514,NA
11,174,parrot-phelan,canal trap box,2018-01-29T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,4,7.19999980926514,NA
11,175,parrot-phelan,pp rst,2019-11-18T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,3,Yes,NA,NA,13,NA,NA
11,176,parrot-phelan,pp rst,2019-12-02T09:45:47Z,start trap & begin trapping,n/a; not a sampling visit,trap not in service,NA,2235,0,4.19999980926514,Yes,NA,NA,13,NA,NA
11,177,parrot-phelan,pp rst,2022-05-09T10:45:47Z,continue trapping,processed fish,trap functioning normally,NA,3165,1.29999995231628,1.29999995231628,Yes,193,NA,12,NA,NA
11,178,parrot-phelan,pp rst,2015-11-03T09:55:47Z,continue trapping,processed fish,trap functioning normally,NA,935,0.800000011920929,0.800000011920929,Yes,NA,NA,12,NA,NA
11,179,parrot-phelan,pp rst,2015-11-04T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1260,0.600000023841858,0.600000023841858,Yes,NA,NA,12,NA,NA
11,180,parrot-phelan,pp rst,2015-11-05T10:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2095,1.70000004768372,1.70000004768372,Yes,NA,NA,9,NA,NA
11,181,parrot-phelan,pp rst,2015-11-06T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1953,1.39999997615814,1.39999997615814,Yes,NA,NA,8,NA,NA
11,182,parrot-phelan,pp rst,2015-11-07T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2228,1.5,1.5,Yes,NA,NA,8,NA,NA
11,183,parrot-phelan,pp rst,2015-11-08T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1997,1.60000002384186,1.60000002384186,Yes,NA,NA,8,NA,NA
11,184,parrot-phelan,pp rst,2015-11-09T08:30:47Z,continue trapping,no fish were caught,trap functioning normally,NA,2301,1.29999995231628,1.29999995231628,Yes,NA,NA,8,NA,NA
11,185,parrot-phelan,pp rst,2015-11-10T08:50:47Z,continue trapping,processed fish,trap functioning normally,NA,1884,1.5,1.5,Yes,NA,NA,8,NA,NA
11,186,parrot-phelan,pp rst,2015-11-11T08:55:47Z,continue trapping,processed fish,trap functioning normally,NA,2404,2,2,Yes,NA,NA,6,NA,NA
11,187,parrot-phelan,pp rst,2015-11-12T08:15:47Z,continue trapping,processed fish,trap functioning normally,NA,2177,2,2,Yes,NA,NA,5,NA,NA
11,188,parrot-phelan,pp rst,2015-11-13T09:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2174,1.5,1.5,Yes,NA,NA,6,NA,NA
11,189,parrot-phelan,pp rst,2015-11-14T07:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1865,1.39999997615814,1.39999997615814,Yes,NA,NA,6,NA,NA
11,190,parrot-phelan,pp rst,2015-11-15T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2025,1.60000002384186,1.60000002384186,Yes,NA,NA,6,NA,NA
11,191,parrot-phelan,pp rst,2015-11-16T08:50:47Z,continue trapping,processed fish,trap functioning normally,NA,1248,NA,NA,Yes,NA,NA,5,NA,NA
11,192,parrot-phelan,pp rst,2015-11-17T10:05:47Z,continue trapping,processed fish,trap functioning normally,NA,2136,1.70000004768372,1.70000004768372,Yes,NA,NA,6,NA,NA
11,193,parrot-phelan,pp rst,2015-11-18T09:05:47Z,continue trapping,processed fish,trap functioning normally,NA,1838,1.79999995231628,1.79999995231628,Yes,NA,NA,5,NA,NA
11,194,parrot-phelan,pp rst,2015-11-19T09:55:47Z,continue trapping,processed fish,trap functioning normally,NA,2166,1.70000004768372,1.70000004768372,Yes,NA,NA,6,NA,NA
11,195,parrot-phelan,pp rst,2015-11-20T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2048,1.5,1.5,Yes,NA,NA,5,NA,NA
11,196,parrot-phelan,pp rst,2015-11-21T07:16:47Z,continue trapping,processed fish,trap functioning normally,NA,2314,1.89999997615814,1.89999997615814,Yes,NA,NA,5,NA,NA
11,197,parrot-phelan,pp rst,2015-11-22T08:00:47Z,continue trapping,no fish were caught,trap functioning normally,NA,2064,1.89999997615814,1.89999997615814,Yes,NA,NA,5,NA,NA
11,198,parrot-phelan,pp rst,2015-11-23T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1957,1.39999997615814,1.39999997615814,Yes,NA,NA,6,NA,NA
11,199,parrot-phelan,pp rst,2015-11-24T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1297,1.29999995231628,1.29999995231628,Yes,NA,NA,8,NA,NA
11,200,parrot-phelan,pp rst,2015-11-25T07:30:47Z,unplanned restart,no fish were caught,trap stopped functioning,843,NA,0,1.20000004768372,Yes,NA,NA,5,NA,NA
11,201,parrot-phelan,pp rst,2015-11-26T11:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1886,1.60000002384186,1.60000002384186,Yes,NA,NA,5,NA,NA
11,202,parrot-phelan,pp rst,2015-11-27T08:30:47Z,continue trapping,no fish were caught,trap functioning normally,NA,803,1.20000004768372,1.20000004768372,Yes,NA,NA,4,NA,NA
11,203,parrot-phelan,pp rst,2015-11-28T08:25:47Z,continue trapping,processed fish,trap functioning normally,NA,1386,1.39999997615814,1.39999997615814,Yes,NA,NA,3,NA,NA
11,204,parrot-phelan,pp rst,2015-11-29T08:10:47Z,continue trapping,processed fish,trap functioning normally,NA,777,1.20000004768372,1.20000004768372,Yes,NA,NA,NA,NA,NA
11,205,parrot-phelan,pp rst,2015-11-30T08:32:47Z,continue trapping,processed fish,trap functioning normally,NA,1927,1.70000004768372,1.70000004768372,Yes,NA,NA,NA,NA,NA
11,206,parrot-phelan,pp rst,2015-12-01T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1818,1.10000002384186,1.10000002384186,Yes,NA,NA,3,NA,NA
11,207,parrot-phelan,pp rst,2015-12-02T08:20:47Z,continue trapping,processed fish,trap functioning normally,NA,1560,1.10000002384186,1.10000002384186,Yes,NA,NA,3,NA,NA
11,208,parrot-phelan,canal trap box,2018-01-30T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,7,9.4399995803833,NA
11,209,parrot-phelan,pp rst,2018-01-30T08:30:47Z,unplanned restart,processed fish,trap stopped functioning,85,NA,0,2.59999990463257,Yes,NA,0.400000005960464,7,9.4399995803833,NA
11,210,parrot-phelan,canal trap box,2018-01-31T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,6,9.05000019073486,NA
11,211,parrot-phelan,pp rst,2018-01-31T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3162,2.20000004768372,2.20000004768372,Yes,NA,1,6,9.05000019073486,NA
11,212,parrot-phelan,pp rst,2018-02-01T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,3064,NA,1.79999995231628,Yes,NA,1,5,6.5,NA
11,213,parrot-phelan,canal trap box,2018-02-01T10:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,5,6.5,NA
11,214,parrot-phelan,pp rst,2018-02-02T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2946,2.20000004768372,2.20000004768372,Yes,NA,0.899999976158142,5,7.42000007629395,NA
11,215,parrot-phelan,canal trap box,2018-02-02T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,0.899999976158142,5,7.42000007629395,NA
11,216,parrot-phelan,pp rst,2016-06-29T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,NA,NA,18,NA,NA
11,217,parrot-phelan,pp rst,2016-06-28T08:45:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,NA,NA,NA,NA,NA
11,218,parrot-phelan,pp rst,2016-06-27T08:15:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,3,3,Yes,NA,NA,18,NA,NA
11,219,parrot-phelan,pp rst,2016-06-26T07:00:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,NA,NA,17,NA,NA
11,220,parrot-phelan,pp rst,2016-06-25T07:30:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.79999995231628,2.79999995231628,Yes,NA,NA,17,NA,NA
11,221,parrot-phelan,pp rst,2016-06-24T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,NA,NA,17,NA,NA
11,222,parrot-phelan,pp rst,2016-06-23T08:50:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.09999990463257,2.09999990463257,Yes,NA,NA,16,NA,NA
11,223,parrot-phelan,pp rst,2016-06-22T08:10:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.79999995231628,2.79999995231628,Yes,NA,NA,18,NA,NA
11,224,parrot-phelan,pp rst,2016-06-21T08:15:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,NA,NA,16,NA,NA
11,225,parrot-phelan,pp rst,2016-06-20T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,0,0,Yes,NA,NA,15,NA,NA
11,226,parrot-phelan,pp rst,2016-06-19T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.59999990463257,2.59999990463257,Yes,NA,NA,13,NA,NA
11,227,parrot-phelan,pp rst,2016-06-18T08:20:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.09999990463257,2.09999990463257,Yes,NA,NA,13,NA,NA
11,228,parrot-phelan,pp rst,2016-06-17T07:30:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.79999995231628,2.79999995231628,Yes,NA,NA,14,NA,NA
11,229,parrot-phelan,pp rst,2016-06-16T08:40:47Z,continue trapping,processed fish,trap functioning normally,NA,NA,2.29999995231628,2.29999995231628,Yes,NA,NA,14,NA,NA
11,230,parrot-phelan,canal trap box,2018-02-03T08:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,6,8.35999965667725,NA
11,231,parrot-phelan,pp rst,2018-02-03T07:40:47Z,unplanned restart,processed fish,trap stopped functioning,2449,NA,2.5,2.5,Yes,NA,0.899999976158142,6,8.35999965667725,NA
11,232,parrot-phelan,canal trap box,2018-02-04T09:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,8,7.57999992370605,NA
11,233,parrot-phelan,pp rst,2018-02-04T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3071,2.5,2.29999995231628,Yes,NA,0.600000023841858,8,7.57999992370605,NA
11,234,parrot-phelan,pp rst,2018-02-05T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3106,2.29999995231628,2.20000004768372,Yes,NA,0.699999988079071,8,7.17000007629395,NA
11,235,parrot-phelan,canal trap box,2018-02-05T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,8,7.17000007629395,NA
11,236,parrot-phelan,pp rst,2015-12-03T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1708,1.10000002384186,1.39999997615814,Yes,NA,NA,4,NA,NA
11,237,parrot-phelan,pp rst,2015-12-04T08:45:47Z,continue trapping,processed fish,trap functioning normally,NA,730,1.39999997615814,1.10000002384186,Yes,NA,NA,4,NA,NA
11,238,parrot-phelan,pp rst,2015-12-05T08:25:47Z,continue trapping,processed fish,trap functioning normally,NA,1095,1.10000002384186,1.29999995231628,Yes,NA,NA,4,NA,NA
11,239,parrot-phelan,pp rst,2015-12-06T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1944,1.29999995231628,1.20000004768372,Yes,NA,NA,5,NA,NA
11,240,parrot-phelan,pp rst,2015-12-07T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2482,1.20000004768372,1.5,Yes,NA,NA,7,NA,NA
11,241,parrot-phelan,pp rst,2015-12-08T09:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1998,1.5,1.60000002384186,Yes,NA,NA,6,NA,NA
11,242,parrot-phelan,pp rst,2015-12-09T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2310,1.60000002384186,1.79999995231628,Yes,NA,NA,7,NA,NA
11,243,parrot-phelan,pp rst,2015-12-10T09:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1638,1.79999995231628,1.10000002384186,Yes,NA,NA,5,NA,NA
11,244,parrot-phelan,pp rst,2015-12-11T09:00:47Z,continue trapping,processed fish,"trap functioning, but not normally",NA,568,1.10000002384186,2.70000004768372,Yes,NA,NA,5,NA,NA
11,245,parrot-phelan,pp rst,2015-12-11T14:35:47Z,continue trapping,processed fish,trap functioning normally,NA,626,2.70000004768372,2.20000004768372,Yes,NA,NA,8,NA,NA
11,246,parrot-phelan,pp rst,2015-12-12T08:10:47Z,continue trapping,processed fish,trap functioning normally,NA,1894,2.20000004768372,1.60000002384186,Yes,NA,NA,5,NA,NA
11,247,parrot-phelan,pp rst,2015-12-13T09:30:47Z,continue trapping,processed fish,trap functioning normally,NA,1978,1.60000002384186,1.70000004768372,Yes,NA,NA,8,NA,NA
11,248,parrot-phelan,pp rst,2015-12-14T09:00:47Z,unplanned restart,n/a; not a sampling visit,trap stopped functioning,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA
11,249,parrot-phelan,pp rst,2018-02-06T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3101,2.20000004768372,2.20000004768372,Yes,NA,0.200000002980232,7,8.18000030517578,NA
11,250,parrot-phelan,canal trap box,2018-02-06T09:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,7,8.18000030517578,NA
11,251,parrot-phelan,pp rst,2018-02-07T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3014,2.20000004768372,2.20000004768372,Yes,NA,0.699999988079071,5,8.73999977111816,NA
11,252,parrot-phelan,canal trap box,2018-02-07T09:20:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,5,8.73999977111816,NA
11,253,parrot-phelan,canal trap box,2018-02-08T10:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,9,8.93000030517578,NA
11,254,parrot-phelan,pp rst,2018-02-08T09:00:47Z,unplanned restart,processed fish,trap stopped functioning,1447,NA,0,2.59999990463257,Yes,NA,0.300000011920929,9,8.93000030517578,NA
11,255,parrot-phelan,pp rst,2018-02-09T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2880,2.09999990463257,2.09999990463257,Yes,NA,0.899999976158142,5,6.07000017166138,NA
11,256,parrot-phelan,canal trap box,2018-02-09T09:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,5,6.07000017166138,NA
11,257,parrot-phelan,canal trap box,2018-02-10T11:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,9,10.0100002288818,NA
11,258,parrot-phelan,pp rst,2018-02-10T11:00:47Z,continue trapping,processed fish,trap functioning normally,NA,1557,2.09999990463257,2.09999990463257,Yes,NA,0.300000011920929,9,10.0100002288818,NA
11,259,parrot-phelan,pp rst,2018-02-11T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2543,2,2,Yes,NA,0.5,4,6.96000003814697,NA
11,260,parrot-phelan,canal trap box,2018-02-11T10:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,4,6.96000003814697,NA
11,261,parrot-phelan,pp rst,2018-02-12T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2687,2.09999990463257,2.09999990463257,Yes,NA,0.5,4,7.15999984741211,NA
11,262,parrot-phelan,canal trap box,2018-02-12T08:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,4,7.15999984741211,NA
11,263,parrot-phelan,pp rst,2015-12-15T10:00:47Z,continue trapping,processed fish,trap functioning normally,NA,5,1.10000002384186,1.10000002384186,Yes,NA,NA,3,NA,NA
11,264,parrot-phelan,pp rst,2015-12-16T07:40:47Z,continue trapping,processed fish,trap functioning normally,NA,0,1.5,1.5,Yes,NA,NA,4,NA,NA
11,265,parrot-phelan,pp rst,2015-12-17T09:40:47Z,continue trapping,processed fish,trap functioning normally,NA,2075,1.5,1.5,Yes,NA,NA,4,NA,NA
11,266,parrot-phelan,pp rst,2015-12-18T08:35:47Z,continue trapping,processed fish,trap functioning normally,NA,2150,1.5,1.5,Yes,NA,NA,4,NA,NA
11,267,parrot-phelan,pp rst,2015-12-19T10:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2092,1.60000002384186,1.60000002384186,Yes,NA,NA,7,NA,NA
11,268,parrot-phelan,pp rst,2015-12-20T08:00:47Z,continue trapping,no fish were caught,trap functioning normally,NA,652,2.09999990463257,2.09999990463257,Yes,NA,NA,5,NA,NA
11,269,parrot-phelan,pp rst,2015-12-21T09:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3289,2.5,2.5,Yes,NA,NA,6,NA,NA
11,270,parrot-phelan,pp rst,2015-12-22T09:00:47Z,start trap & begin trapping,no fish were caught,trap functioning normally,NA,0,4.59999990463257,4.59999990463257,Yes,NA,NA,6,NA,NA
11,271,parrot-phelan,pp rst,2015-12-23T11:30:47Z,continue trapping,processed fish,trap functioning normally,NA,3279,1.60000002384186,1.60000002384186,Yes,NA,NA,7,NA,NA
11,272,parrot-phelan,pp rst,2015-12-24T08:00:47Z,continue trapping,processed fish,trap functioning normally,NA,2693,1.79999995231628,1.79999995231628,Yes,NA,NA,5,NA,NA
11,273,parrot-phelan,pp rst,2015-12-25T12:00:47Z,continue trapping,processed fish,trap functioning normally,NA,3751,2.40000009536743,2.40000009536743,Yes,NA,NA,6,NA,NA
11,274,parrot-phelan,pp rst,2018-02-13T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2799,2.09999990463257,2.09999990463257,Yes,NA,0.300000011920929,5,7.8899998664856,NA
11,275,parrot-phelan,canal trap box,2018-02-13T09:30:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,5,7.8899998664856,NA
11,276,parrot-phelan,canal trap box,2018-02-14T09:00:43Z,continue trapping,processed fish,trap functioning normally,NA,NA,NA,NA,Yes,NA,NA,8,5.01999998092651,NA
11,277,parrot-phelan,pp rst,2018-02-14T08:30:47Z,continue trapping,processed fish,trap functioning normally,NA,2727,2,2,Yes,NA,0.600000023841858,9,5.01999998092651,NA
